Subject,TimeStamp,Frame,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.505789,179,0,0,338.04,339.3555,307.0199,330.1957,5.267468,359.3571,8.048347,310.6967,257.2461,304.1887,317.501,251.8586,293.476,354.1525,324.6599,255.7533,284.166,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.51758,180,0,0,336.7516,340.2649,310.8556,332.8748,5.714471,359.4435,8.103806,312.6945,257.2465,306.6913,318.7873,251.568,294.9743,354.1525,327.5871,255.379,284.6111,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.529708,181,0,0,335.4009,341.0489,313.1208,333.9507,6.445896,359.4992,8.140535,313.6328,255.4376,307.2724,319.1328,251.45,295.1687,354.1525,329.1012,254.126,283.9318,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.54504,182,0,0,334.0513,341.8094,314.7264,334.3608,7.328218,359.5349,8.164641,314.0505,253.7162,306.9533,318.9917,251.4012,294.7402,354.1525,329.9576,253.6079,282.7266,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.559272,183,0,0,332.6768,342.6596,316.0124,334.4792,8.307632,359.5579,8.180573,314.1924,252.9687,306.1794,318.5874,251.3803,293.9972,354.1525,330.4641,253.3872,281.6733,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.572107,184,0,0,330.2808,346.0365,317.6107,337.2697,9.855138,359.5636,8.191107,313.0872,252.6409,305.0161,314.5511,251.3711,294.3807,354.1525,325.6959,253.291,283.5148,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.590252,185,0,0,327.9803,349.5352,318.9962,339.1419,10.77646,359.5449,8.190763,312.0992,252.4929,303.7531,311.0419,251.3669,294.3618,354.1525,321.5475,253.2478,284.3853,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.599875,186,0,0,327.3914,349.4829,314.0784,329.2267,11.20053,359.5278,8.180576,307.5071,252.4247,300.6212,307.5873,252.0459,290.1866,354.1525,320.4687,253.2279,284.9922,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.614361,187,0,0,326.6254,349.7466,310.1143,321.5404,11.4334,359.4987,8.161298,303.5419,252.3923,297.8355,304.4553,252.5644,286.6567,354.1525,319.2787,253.2184,285.3204,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.628721,188,0,0,325.7561,350.1846,306.8827,315.4107,11.55648,359.4617,8.136,300.0688,252.3767,295.2737,301.5386,253.0082,283.8203,354.1525,318.0322,253.2138,285.5027,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.641273,189,0,0,323.5928,347.9167,309.424,315.5139,10.74414,359.4556,8.127349,298.6256,252.6615,291.9034,298.541,252.9643,282.3536,354.1525,313.6022,253.9091,285.8837,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.656286,190,0,0,321.8945,346.5447,310.8283,314.8442,10.15141,359.4457,8.116856,297.3077,252.8192,290.1618,296.208,252.9923,281.5923,354.1525,310.4115,254.351,286.1357,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.669302,191,0,0,321.6386,345.7345,310.1882,311.1152,10.55842,359.454,8.118806,297.7756,253.0127,289.2738,295.3716,252.5918,281.1953,354.1525,305.1955,254.2743,287.1208,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.686821,192,0,0,321.1523,345.0074,309.5157,307.5641,10.85254,359.456,8.116536,297.6316,253.1586,288.8271,294.0348,252.3354,280.9882,354.1525,300.6288,254.2647,287.9477,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.698773,193,0,0,320.5308,344.2957,308.8232,305.8723,11.07685,359.4537,8.11139,297.1652,253.2802,288.5976,292.4396,252.1552,280.8778,354.1525,296.4033,254.2908,288.687,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.710822,194,0,0,321.6272,344.2502,306.1225,305.0626,11.2646,359.4669,8.118223,295.1567,253.1697,288.4778,290.2627,251.9517,281.764,354.1525,292.7803,254.912,290.0598,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.726602,195,0,0,322.3185,344.1648,303.7725,304.6711,11.37184,359.4762,8.122344,293.3558,253.1011,288.4142,288.135,251.785,282.3335,354.1525,289.1045,255.4149,291.2779,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.740341,196,0,0,323.3407,344.2299,302.4537,304.4776,11.40733,359.4909,8.131681,292.014,252.9773,288.3797,286.5626,251.7499,282.7513,354.1525,286.8464,256.9649,291.9179,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.752966,197,0,0,324.1398,344.2617,301.149,304.3808,11.43776,359.5032,8.1392,290.6797,252.8814,288.3637,284.8848,251.7058,283.0731,354.1525,284.2285,258.2637,292.5983,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.770273,198,0,0,324.6694,344.4478,299.8393,304.3311,11.38791,359.5155,8.147839,289.9844,252.8107,288.5153,283.9468,252.4438,283.5587,354.1525,284.6953,259.3264,292.211,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.780723,199,0,0,325.136,344.6067,298.5173,304.3051,11.34067,359.5267,8.155531,289.1667,252.7473,288.6784,282.8028,253.0519,283.9797,354.1525,284.234,260.3,291.8935,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.79548,200,0,0,325.5671,344.749,297.2632,304.2913,11.29747,359.5371,8.162552,288.2882,252.6886,288.8477,281.5608,253.5911,284.365,354.1525,283.3414,261.237,291.6137,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.809577,201,0,0,326.213,344.8572,297.1821,304.3224,11.29637,359.543,8.167281,288.7065,252.6733,288.8264,281.8097,254.2,284.8834,354.1525,283.027,261.8181,292.0435,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.82234,202,0,0,326.8547,344.9675,296.7891,304.3995,11.29229,359.5493,8.172152,288.7938,252.6503,288.8497,281.5877,254.8114,285.4021,354.1525,282.319,262.5149,292.4695,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.837498,203,0,0,327.3505,344.7255,296.8022,304.6702,11.28492,359.5542,6.794548,289.1202,252.6373,288.8028,281.5152,255.133,286.3172,354.1525,282.3595,263.0644,293.3644,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.851694,204,0,0,327.8739,344.4704,296.6537,304.9378,11.2762,359.5592,5.301416,289.3023,252.6203,288.7784,281.2514,255.4706,287.2114,354.1525,282.159,263.6722,294.2921,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.864463,205,0,0,328.4166,344.2057,296.4142,305.2036,11.2666,359.5644,3.734043,289.4035,252.6008,288.7675,280.8839,255.8176,288.1319,354.1525,281.831,264.3218,295.2406,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.883193,206,0,0,329.3949,343.2747,296.1113,305.0755,11.20273,359.5675,4.815975,289.3995,252.5917,288.7201,279.905,256.2993,288.2396,354.1525,281.1631,265.0874,295.1788,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.892327,207,0,0,330.354,342.3817,295.9341,304.9985,11.14337,359.5708,5.715322,289.3761,252.5806,288.6823,278.9818,256.7851,288.39,354.1525,280.5107,265.8572,295.1685,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.906851,208,0,0,331.0262,341.8529,295.8344,304.8959,11.14828,359.5728,6.32282,289.6992,252.5738,288.6418,279.6925,256.601,287.3155,354.1525,280.188,265.6863,294.7683,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.920837,209,0,0,331.6975,341.3323,295.7697,304.8154,11.15176,359.575,6.900668,289.9853,252.5659,288.6053,280.2262,256.4147,286.1758,354.1525,279.8235,265.5515,294.4076,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.933478,210,0,0,332.3577,340.8289,295.7308,304.7486,11.15437,359.5771,7.321534,290.2503,252.5573,288.5714,280.6665,256.2283,285.0352,354.1525,279.4369,265.4391,294.069,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.949299,211,0,0,332.1031,341.3441,295.7488,304.6987,11.24477,359.5783,7.584592,290.5764,252.5511,288.5443,281.154,255.9229,283.9272,354.1525,280.128,265.1123,292.5369,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.965141,212,0,0,331.9277,341.7453,295.7591,304.6528,11.32487,359.5796,7.788398,290.8864,252.5444,288.5176,281.5988,255.6213,282.8244,354.1525,280.6278,264.815,290.9748,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.975345,213,0,0,331.1465,342.5921,295.8066,304.6257,11.37155,359.5805,7.926442,291.2305,252.5998,288.5012,281.4644,255.6279,283.2192,354.1525,281.4327,265.5807,290.2991,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,2.990271,214,0,0,330.439,343.3574,295.8478,304.5988,11.41865,359.5814,8.019309,291.5668,252.652,288.4844,281.3625,255.6314,283.5311,354.1525,282.1394,266.3327,289.6429,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.003086,215,0,0,330.0779,343.7177,295.873,304.58,11.41563,359.5823,8.081885,291.4481,252.6306,288.4745,281.4126,255.728,283.3994,354.1525,282.6879,267.2224,289.0115,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.018856,216,0,0,329.7415,344.0685,295.8962,304.5609,11.41124,359.5832,8.124037,291.3273,252.608,288.4645,281.4698,255.8244,283.2444,354.1525,283.2114,268.1046,288.3901,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.032968,217,0,0,329.4236,344.4174,295.9183,304.5417,11.40595,359.5841,8.15253,291.2047,252.5845,288.4542,281.5315,255.9205,283.0736,354.1525,283.7202,268.9946,287.7681,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.045396,218,0,0,329.5514,344.2996,295.9215,304.5321,11.47782,359.585,8.171788,291.1259,252.5579,288.4484,281.4615,256.3811,282.2381,354.1525,282.9551,269.5733,286.6401,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.063005,219,0,0,329.6707,344.1945,295.9256,304.5218,11.54752,359.5859,8.184761,291.0448,252.5312,288.4423,281.4045,256.8376,281.701,354.1525,282.2724,270.1586,285.5677,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.07479,220,0,0,329.7849,344.0976,295.9303,304.511,11.61618,359.5868,8.193568,290.9616,252.5042,288.436,281.3557,257.2935,281.3559,354.1525,281.6404,270.7521,284.5241,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.08693,221,0,0,330.3641,343.8809,295.9204,304.5074,11.60162,359.5877,8.199541,291.0077,252.7407,288.431,280.9507,258.0541,281.1362,354.1525,280.354,271.9021,283.7068,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.101525,222,0,0,330.9104,343.679,295.9123,304.5028,11.59429,359.5887,8.203602,291.0413,252.953,288.4258,280.5854,258.7914,280.9961,354.1525,279.1666,272.9871,282.8799,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.116124,223,0,0,331.4313,343.4817,295.9053,304.4976,11.59149,359.5896,8.206366,291.0667,253.1495,288.4203,280.2471,259.5094,280.9065,354.1525,278.0491,274.0274,282.0474,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.128676,224,0,0,331.3288,343.5214,295.8982,304.4988,11.56994,359.5899,8.208264,290.9501,253.1553,288.4192,280.602,259.1942,280.8486,354.1525,278.4268,273.1938,282.1585,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.145999,225,0,0,331.3047,343.5339,295.8898,304.4981,11.55031,359.5904,8.209549,290.8164,253.1904,288.4163,280.925,259.0035,280.8115,354.1525,278.5387,272.6197,281.9614,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.157821,226,0,0,331.1616,343.3953,295.875,304.4946,11.54928,359.5913,8.2101,290.5353,253.0538,288.41,281.6593,258.2308,280.7874,354.1525,278.9606,271.951,281.6922,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.170115,227,0,0,331.0386,343.2468,295.861,304.4907,11.55067,359.5923,8.207041,290.2665,252.9178,288.4036,282.3389,257.5173,280.7718,354.1525,279.2951,271.4061,281.3952,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.185555,228,0,0,330.9293,343.0918,295.8476,304.4866,11.55368,359.5932,8.201527,290.0065,252.7826,288.3973,283.0188,256.805,280.7616,354.1525,279.576,270.9377,281.1075,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.197988,229,0,0,330.727,343.2253,295.8977,304.4813,11.52377,359.5941,8.198137,290.054,252.6782,288.3908,283.5949,256.0933,280.769,354.1525,280.8684,270.4238,280.9274,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.21352,230,0,0,330.536,343.3419,295.9443,304.476,11.49613,359.595,8.193412,290.0878,252.5781,288.3843,284.1672,255.3913,280.7854,354.1525,282.1278,269.9418,280.815,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.229883,231,0,0,330.3514,343.4475,295.9884,304.4706,11.46968,359.5959,8.187775,290.1123,252.5096,288.3778,284.7352,254.6985,280.8077,354.1525,283.3938,269.4656,280.7444,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.240143,232,0,0,329.6671,344.2147,297.1917,304.4638,11.46453,359.5967,8.186378,290.6064,252.4633,288.3719,285.3394,254.9693,280.8166,354.1525,285.0605,269.2509,280.6997,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.254856,233,0,0,328.6161,344.8379,299.662,304.4566,9.304087,359.2784,8.186805,291.1785,252.4476,288.3665,286.2331,254.5222,280.8158,354.1525,286.8781,268.7225,280.6714,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.269022,234,0,0,327.5448,345.4361,302.289,304.4495,6.877212,358.9431,8.186731,291.7484,252.4311,288.3612,287.1375,254.006,280.8178,354.1525,288.6882,268.1686,280.6532,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.28175,235,0,0,326.4863,345.9998,304.8559,304.4424,4.401987,358.5992,8.186316,292.3086,252.4141,288.3558,288.0323,253.4476,280.8218,354.1525,290.437,267.6048,280.6415,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.297024,236,0,0,325.6924,346.0748,311.1018,307.4876,359.3665,358.1829,8.187722,293.0583,252.4153,288.3514,288.9921,252.8571,280.8151,354.1525,292.9606,266.4331,280.6448,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.313515,237,0,0,324.8981,346.1603,316.936,310.6404,354.5542,357.7646,8.188906,293.796,252.4156,288.3471,289.9386,252.3296,280.8099,354.1525,295.3865,265.2787,280.6569,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.323581,238,0,0,325.1088,346.1642,322.1542,317.8713,350.6054,357.4633,8.190865,294.7815,252.9864,288.3437,292.3441,252.8884,280.9769,354.1525,299.9584,264.7804,280.6644,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.338391,239,0,0,325.2827,346.1758,327.0369,324.8248,346.8535,357.1631,8.192723,295.7527,253.5775,288.3413,294.6767,253.3983,281.1425,354.1525,304.2703,264.2859,280.6759,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.351346,240,0,0,325.4333,346.1925,331.7098,331.3789,343.2306,356.8638,8.194511,296.7111,254.1812,288.3396,296.9441,253.8779,281.3072,354.1525,308.3871,263.7939,280.6901,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundar - 3,3.366774,241,0,0,327.5585,346.0676,331.0721,335.9375,346.4386,357.4821,8.196589,302.2249,256.0689,288.527,305.4664,256.0289,281.1893,354.1525,316.5869,265.5271,280.6907,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
